source,target,weight
Taraf_Medya,bbcturkce,0.5458049033138063
Taraf_Medya,zamancomtr,0.6289379799325079
Taraf_Medya,turkiyegazetesi,0.07498832584577235
Taraf_Medya,BirGun_Gazetesi,0.18328395276193418
Taraf_Medya,Taraf_Medya,1.0
Taraf_Medya,zaytung,0.15148736854634537
Taraf_Medya,postacomtr,0.10885273911650589
Taraf_Medya,milliyet,0.5030899048096998
Taraf_Medya,t24comtr,0.40864272593622025
Taraf_Medya,ihacomtr,0.12285366042265813
Taraf_Medya,radikal,0.2780174424402688
Taraf_Medya,HaberMynet,0.09351250550542109
Taraf_Medya,dhainternet,0.23078259358985495
Taraf_Medya,Cihan_Haber,0.348475636237297
Taraf_Medya,evrenselgzt,0.16373784750755382
Taraf_Medya,ntv,0.2786254507786689
Taraf_Medya,yurtgazetesi,0.1531083556731293
Taraf_Medya,SozcuGazetesi,0.08773578087735781
zaytung,tvahaber,0.06879106105077208
zaytung,stargazete,0.09883411553291345
zaytung,SHaberTV,0.06660443483672333
zaytung,AkitGazetem,0.05934530589318313
zaytung,Haber7,0.07148935488586011
zaytung,Haberturk,0.12678122584446402
zaytung,Vatan,0.07517648625849133
zaytung,cnnturk,0.2040594814026022
zaytung,AydinlikGazete,0.077147217982517
zaytung,yenisafak,0.06267055904108644
zaytung,Halk_TV,0.024232906871122197
zaytung,Aksam,0.0707204620485444
zaytung,cumhuriyetgzt,0.40285333333333334
zaytung,medyatavacom,0.061583328320656446
zaytung,Hurriyet,0.19617835772085254
zaytung,Sabah,0.0804183429090523
zaytung,trthaber,0.09815404407591392
zaytung,bugun,0.09958910604224833
zaytung,ulusalkanalcom,0.05511057823028969
zaytung,ozgurgundemweb,0.10351133420881455
zaytung,milligazetecom,0.06901884414914944
zaytung,imc_televizyonu,0.11552401514883376
zaytung,bbcturkce,0.1267844691052384
zaytung,zamancomtr,0.07355355574330923
zaytung,turkiyegazetesi,0.03552968455630163
zaytung,BirGun_Gazetesi,0.1322411670477286
zaytung,Taraf_Medya,0.15148736854634537
zaytung,zaytung,1.0
zaytung,postacomtr,0.03823016409781796
zaytung,milliyet,0.11284709647079173
zaytung,t24comtr,0.14736926556051969
zaytung,ihacomtr,0.07882769261360917
zaytung,radikal,0.11531708431401377
zaytung,HaberMynet,0.05408900508841472
zaytung,dhainternet,0.11243838112240025
zaytung,Cihan_Haber,0.08313667756392215
zaytung,evrenselgzt,0.11015942047307804
zaytung,ntv,0.5131800712436283
zaytung,yurtgazetesi,0.09035415944602021
zaytung,SozcuGazetesi,0.056370600563706005
postacomtr,tvahaber,0.24212437261951375
postacomtr,stargazete,0.23520093973587727
postacomtr,SHaberTV,0.15660484818282133
postacomtr,AkitGazetem,0.06943010714412844
postacomtr,Haber7,0.2075606022852668
postacomtr,Haberturk,0.15701420282632683
postacomtr,Vatan,0.22929199444701526
postacomtr,cnnturk,0.12266400882782187
postacomtr,AydinlikGazete,0.14596162745167834
postacomtr,yenisafak,0.18545545153596982
postacomtr,Halk_TV,0.02765813547858897
postacomtr,Aksam,0.22550101448759477
postacomtr,cumhuriyetgzt,0.013081550564197486
postacomtr,medyatavacom,0.25013348520983875
postacomtr,Hurriyet,0.14446659310148435
postacomtr,Sabah,0.3866443598049336
postacomtr,trthaber,0.3119104403232122
postacomtr,bugun,0.2096073755027943
postacomtr,ulusalkanalcom,0.11495746271313138
postacomtr,ozgurgundemweb,0.027230982807104974
postacomtr,milligazetecom,0.04765450483991065
postacomtr,imc_televizyonu,0.06316520129569644
postacomtr,bbcturkce,0.36546470651051866
postacomtr,zamancomtr,0.27675933506567474
postacomtr,turkiyegazetesi,0.0996155625956644
postacomtr,BirGun_Gazetesi,0.2058341935713523
postacomtr,Taraf_Medya,0.10885273911650589
postacomtr,zaytung,0.03823016409781796
postacomtr,postacomtr,1.0
postacomtr,milliyet,0.2977076139963692
postacomtr,t24comtr,0.16957961057914783
postacomtr,ihacomtr,0.2074716121453743
postacomtr,radikal,0.3656604848182821
postacomtr,HaberMynet,0.14544548464030185
postacomtr,dhainternet,0.34259424055814613
postacomtr,Cihan_Haber,0.2926707720784537
postacomtr,evrenselgzt,0.09828071049727691
postacomtr,ntv,0.053874630690919446
postacomtr,yurtgazetesi,0.12661517103904887
postacomtr,SozcuGazetesi,0.056840355568403556
milliyet,tvahaber,0.35901770046390924
milliyet,stargazete,0.5544995376589843
milliyet,SHaberTV,0.24680769428730517
milliyet,AkitGazetem,0.28858186016757426
milliyet,Haber7,0.3276548712434751
milliyet,Haberturk,0.5029630218164981
milliyet,Vatan,0.5454424366203436
milliyet,cnnturk,0.4292314422204952
milliyet,AydinlikGazete,0.293276697834095
milliyet,yenisafak,0.32888422565303144
milliyet,Halk_TV,0.140363031730636
milliyet,Aksam,0.41128511977767224
milliyet,cumhuriyetgzt,0.24857333333333334
milliyet,medyatavacom,0.41816096293177296
milliyet,Hurriyet,0.4600493946766777
milliyet,Sabah,0.47369371069924376
milliyet,trthaber,0.3052061654715748
milliyet,bugun,0.28992926685599074
milliyet,ulusalkanalcom,0.2175136523411267
milliyet,ozgurgundemweb,0.21047140981111698
milliyet,milligazetecom,0.2495179181701892
milliyet,imc_televizyonu,0.16506211729727815
milliyet,bbcturkce,0.4812362068965517
milliyet,zamancomtr,0.2876593379487998
milliyet,turkiyegazetesi,0.2025022945751413
milliyet,BirGun_Gazetesi,0.2413548058960818
milliyet,Taraf_Medya,0.5030899048096998
milliyet,zaytung,0.11284709647079173
milliyet,postacomtr,0.2977076139963692
milliyet,milliyet,1.0
milliyet,t24comtr,0.36755068168940636
milliyet,ihacomtr,0.45618576631181257
milliyet,radikal,0.3152373742835514
milliyet,HaberMynet,0.39810519805459504
milliyet,dhainternet,0.4199799440195711
milliyet,Cihan_Haber,0.2840286648336184
milliyet,evrenselgzt,0.26370118459146136
milliyet,ntv,0.25047897285789317
milliyet,yurtgazetesi,0.34773690204205776
milliyet,SozcuGazetesi,0.20448796704487968
t24comtr,tvahaber,0.13010514914932983
t24comtr,stargazete,0.25502053341757297
t24comtr,SHaberTV,0.17096138514072537
t24comtr,AkitGazetem,0.13366151253686165
t24comtr,Haber7,0.1299647497129333
t24comtr,Haberturk,0.30671761160501626
t24comtr,Vatan,0.2740665097899925
t24comtr,cnnturk,0.33149811212900704
t24comtr,AydinlikGazete,0.22298661247801196
t24comtr,yenisafak,0.12893431813509434
t24comtr,Halk_TV,0.11309716256369991
t24comtr,Aksam,0.22353094554006148
t24comtr,cumhuriyetgzt,0.20382666666666666
t24comtr,medyatavacom,0.29630047485095096
t24comtr,Hurriyet,0.30295440528303025
t24comtr,Sabah,0.29000255727544866
t24comtr,trthaber,0.20383240318706722
t24comtr,bugun,0.21929138398744427
t24comtr,ulusalkanalcom,0.12926400204416577
t24comtr,ozgurgundemweb,0.3888118410878877
t24comtr,milligazetecom,0.21074135593867538
t24comtr,imc_televizyonu,0.25840441723002866
t24comtr,bbcturkce,0.5153536812230797
t24comtr,zamancomtr,0.38992934899789905
t24comtr,turkiyegazetesi,0.10529281999259295
t24comtr,BirGun_Gazetesi,0.3289383295475628
t24comtr,Taraf_Medya,0.40864272593622025
t24comtr,zaytung,0.14736926556051969
t24comtr,postacomtr,0.16957961057914783
t24comtr,milliyet,0.36755068168940636
t24comtr,t24comtr,1.0
t24comtr,ihacomtr,0.17450205658272175
t24comtr,radikal,0.4268945148948759
t24comtr,HaberMynet,0.1532521810838417
t24comtr,dhainternet,0.28024228931309575
t24comtr,Cihan_Haber,0.3070811458599716
t24comtr,evrenselgzt,0.39650311634786783
t24comtr,ntv,0.18570332596236291
t24comtr,yurtgazetesi,0.32588044731462684
t24comtr,SozcuGazetesi,0.1407096914070969
ihacomtr,tvahaber,0.5669945170068528
ihacomtr,stargazete,0.4458089532233298
ihacomtr,SHaberTV,0.31924350160365583
ihacomtr,AkitGazetem,0.35568956639777816
ihacomtr,Haber7,0.5730261777020036
ihacomtr,Haberturk,0.32808846435686223
ihacomtr,Vatan,0.3840163388536163
ihacomtr,cnnturk,0.22910000110469977
ihacomtr,AydinlikGazete,0.14389236271187958
ihacomtr,yenisafak,0.4525071161076272
ihacomtr,Halk_TV,0.04564839191415331
ihacomtr,Aksam,0.2853402659380558
ihacomtr,cumhuriyetgzt,0.07613333333333333
ihacomtr,medyatavacom,0.1900635938829092
ihacomtr,Hurriyet,0.21191087282328117
ihacomtr,Sabah,0.5554688161669128
ihacomtr,trthaber,0.7255778500333251
ihacomtr,bugun,0.30230845426727104
ihacomtr,ulusalkanalcom,0.10193064694900338
ihacomtr,ozgurgundemweb,0.09962076117772678
ihacomtr,milligazetecom,0.21469347232563912
ihacomtr,imc_televizyonu,0.07124945225303517
ihacomtr,bbcturkce,0.41899789002345644
ihacomtr,zamancomtr,0.41652336255877925
ihacomtr,turkiyegazetesi,0.2817255205062557
ihacomtr,BirGun_Gazetesi,0.1583844870694893
ihacomtr,Taraf_Medya,0.12285366042265813
ihacomtr,zaytung,0.07882769261360917
ihacomtr,postacomtr,0.2074716121453743
ihacomtr,milliyet,0.45618576631181257
ihacomtr,t24comtr,0.17450205658272175
ihacomtr,ihacomtr,1.0
ihacomtr,radikal,0.3652395173198511
ihacomtr,HaberMynet,0.2976207209993159
ihacomtr,dhainternet,0.5910475131367213
ihacomtr,Cihan_Haber,0.6183483265639786
ihacomtr,evrenselgzt,0.1323215211317463
ihacomtr,ntv,0.12634819400000735
ihacomtr,yurtgazetesi,0.18369324571889345
ihacomtr,SozcuGazetesi,0.07498012574980126
radikal,tvahaber,0.2330997502628298
radikal,stargazete,0.25319058917947557
radikal,SHaberTV,0.22513183321869576
radikal,AkitGazetem,0.22782449953971695
radikal,Haber7,0.22953721334879093
radikal,Haberturk,0.2076579953656394
radikal,Vatan,0.5513741508680016
radikal,cnnturk,0.22454291279406743
radikal,AydinlikGazete,0.3627118795794411
radikal,yenisafak,0.25090588114934487
radikal,Halk_TV,0.2181885363262667
radikal,Aksam,0.19205310533392886
radikal,cumhuriyetgzt,0.43436
radikal,medyatavacom,0.326841743913746
radikal,Hurriyet,0.2042460172324337
radikal,Sabah,0.2133531312311433
radikal,trthaber,0.23423205582618353
radikal,bugun,0.28386403145398037
radikal,ulusalkanalcom,0.2521924005516627
radikal,ozgurgundemweb,0.5557260152922839
radikal,milligazetecom,0.27059587223399584
radikal,imc_televizyonu,0.4351325522953315
radikal,bbcturkce,0.4236490911719926
radikal,zamancomtr,0.21042718986904954
radikal,turkiyegazetesi,0.1768916155419223
radikal,BirGun_Gazetesi,0.4723781592094193
radikal,Taraf_Medya,0.2780174424402688
radikal,zaytung,0.11531708431401377
radikal,postacomtr,0.3656604848182821
radikal,milliyet,0.3152373742835514
radikal,t24comtr,0.4268945148948759
radikal,ihacomtr,0.3652395173198511
radikal,radikal,1.0
radikal,HaberMynet,0.32972552547487183
radikal,dhainternet,0.3932368001528075
radikal,Cihan_Haber,0.2767267819899399
radikal,evrenselgzt,0.5799820478134995
radikal,ntv,0.1246259035727348
radikal,yurtgazetesi,0.4604709394031561
radikal,SozcuGazetesi,0.2559080725590807
HaberMynet,tvahaber,0.3185647484373975
HaberMynet,stargazete,0.2507285897688192
HaberMynet,SHaberTV,0.2067508176135991
HaberMynet,AkitGazetem,0.07218426995773711
HaberMynet,Haber7,0.306270088930121
HaberMynet,Haberturk,0.18576930645750753
HaberMynet,Vatan,0.1649283592439534
HaberMynet,cnnturk,0.13814624272581597
HaberMynet,AydinlikGazete,0.1171459897107194
HaberMynet,yenisafak,0.2166277773092313
HaberMynet,Halk_TV,0.035194679229596786
HaberMynet,Aksam,0.18673451219626475
HaberMynet,cumhuriyetgzt,0.017346666666666666
HaberMynet,medyatavacom,0.20505467937364708
HaberMynet,Hurriyet,0.1429816423491046
HaberMynet,Sabah,0.3762990451022837
HaberMynet,trthaber,0.4393372878655834
HaberMynet,bugun,0.1975110811241367
HaberMynet,ulusalkanalcom,0.10307085359796839
HaberMynet,ozgurgundemweb,0.037469777488678066
HaberMynet,milligazetecom,0.06623136109360979
HaberMynet,imc_televizyonu,0.06808917376514577
HaberMynet,bbcturkce,0.3984894061641974
HaberMynet,zamancomtr,0.2678680198288868
HaberMynet,turkiyegazetesi,0.07568899759167112
HaberMynet,BirGun_Gazetesi,0.15917460852942003
HaberMynet,Taraf_Medya,0.09351250550542109
HaberMynet,zaytung,0.05408900508841472
HaberMynet,postacomtr,0.14544548464030185
HaberMynet,milliyet,0.39810519805459504
HaberMynet,t24comtr,0.1532521810838417
HaberMynet,ihacomtr,0.2976207209993159
HaberMynet,radikal,0.32972552547487183
HaberMynet,HaberMynet,1.0
HaberMynet,dhainternet,0.3975054585664352
HaberMynet,Cihan_Haber,0.3600685952039583
HaberMynet,evrenselgzt,0.08041194606092979
HaberMynet,ntv,0.07411468143525156
HaberMynet,yurtgazetesi,0.10042825147826413
HaberMynet,SozcuGazetesi,0.05561176555611765
dhainternet,tvahaber,0.30772778257624017
dhainternet,stargazete,0.27666748085210324
dhainternet,SHaberTV,0.25603484982476826
dhainternet,AkitGazetem,0.27230812438563917
dhainternet,Haber7,0.28899087161189435
dhainternet,Haberturk,0.3133085755845988
dhainternet,Vatan,0.5260222883274874
dhainternet,cnnturk,0.3165447145512383
dhainternet,AydinlikGazete,0.29986079841730934
dhainternet,yenisafak,0.27637999662153323
dhainternet,Halk_TV,0.15518913676042678
dhainternet,Aksam,0.202290392027583
dhainternet,cumhuriyetgzt,0.24486666666666668
dhainternet,medyatavacom,0.1994976260653667
dhainternet,Hurriyet,0.2692019482952417
dhainternet,Sabah,0.34211241634158346
dhainternet,trthaber,0.4412738118851887
dhainternet,bugun,0.29161977463088984
dhainternet,ulusalkanalcom,0.20251655151854656
dhainternet,ozgurgundemweb,0.30668024889848916
dhainternet,milligazetecom,0.2857170131928136
dhainternet,imc_televizyonu,0.20686652744841255
dhainternet,bbcturkce,0.4263622271688743
dhainternet,zamancomtr,0.3037801482526319
dhainternet,turkiyegazetesi,0.19783263288407968
dhainternet,BirGun_Gazetesi,0.27303840248696387
dhainternet,Taraf_Medya,0.23078259358985495
dhainternet,zaytung,0.11243838112240025
dhainternet,postacomtr,0.34259424055814613
dhainternet,milliyet,0.4199799440195711
dhainternet,t24comtr,0.28024228931309575
dhainternet,ihacomtr,0.5910475131367213
dhainternet,radikal,0.3932368001528075
dhainternet,HaberMynet,0.3975054585664352
dhainternet,dhainternet,1.0
dhainternet,Cihan_Haber,0.46680478111064583
dhainternet,evrenselgzt,0.3311988773562245
dhainternet,ntv,0.15452288071466877
dhainternet,yurtgazetesi,0.39173981623602144
dhainternet,SozcuGazetesi,0.20734263207342632
Cihan_Haber,tvahaber,0.31137808800597183
Cihan_Haber,stargazete,0.2838424900116894
Cihan_Haber,SHaberTV,0.6272149618420622
Cihan_Haber,AkitGazetem,0.30022936137679235
Cihan_Haber,Haber7,0.33083649192781384
Cihan_Haber,Haberturk,0.21019434641725662
Cihan_Haber,Vatan,0.47719220352528524
Cihan_Haber,cnnturk,0.1784017839745394
Cihan_Haber,AydinlikGazete,0.275672844949131
Cihan_Haber,yenisafak,0.3050065547014221
Cihan_Haber,Halk_TV,0.13391221344664603
Cihan_Haber,Aksam,0.1945060840015219
Cihan_Haber,cumhuriyetgzt,0.20765333333333333
Cihan_Haber,medyatavacom,0.1781353256822599
Cihan_Haber,Hurriyet,0.15954015025222457
Cihan_Haber,Sabah,0.2567306790217007
Cihan_Haber,trthaber,0.3683026983336581
Cihan_Haber,bugun,0.5993041620971874
Cihan_Haber,ulusalkanalcom,0.18313628754598554
Cihan_Haber,ozgurgundemweb,0.22742056235348987
Cihan_Haber,milligazetecom,0.35349485461175706
Cihan_Haber,imc_televizyonu,0.16115456765653205
Cihan_Haber,bbcturkce,0.30735167824951104
Cihan_Haber,zamancomtr,0.530663144904631
Cihan_Haber,turkiyegazetesi,0.20554562581517802
Cihan_Haber,BirGun_Gazetesi,0.2513368856861729
Cihan_Haber,Taraf_Medya,0.348475636237297
Cihan_Haber,zaytung,0.08313667756392215
Cihan_Haber,postacomtr,0.2926707720784537
Cihan_Haber,milliyet,0.2840286648336184
Cihan_Haber,t24comtr,0.3070811458599716
Cihan_Haber,ihacomtr,0.6183483265639786
Cihan_Haber,radikal,0.2767267819899399
Cihan_Haber,HaberMynet,0.3600685952039583
Cihan_Haber,dhainternet,0.46680478111064583
Cihan_Haber,Cihan_Haber,1.0
Cihan_Haber,evrenselgzt,0.27880251330611006
Cihan_Haber,ntv,0.08792280990423405
Cihan_Haber,yurtgazetesi,0.35455555005411066
Cihan_Haber,SozcuGazetesi,0.1800968418009684
evrenselgzt,tvahaber,0.12503318626025614
evrenselgzt,stargazete,0.12928102757304138
evrenselgzt,SHaberTV,0.12177145096651032
evrenselgzt,AkitGazetem,0.05564743879795915
evrenselgzt,Haber7,0.12111404695381736
evrenselgzt,Haberturk,0.17543205350257274
evrenselgzt,Vatan,0.1414731607689917
evrenselgzt,cnnturk,0.21414303594230016
evrenselgzt,AydinlikGazete,0.22596366578591384
evrenselgzt,yenisafak,0.12677151417843463
evrenselgzt,Halk_TV,0.08583129339676382
evrenselgzt,Aksam,0.10149306565190458
evrenselgzt,cumhuriyetgzt,0.09278666666666667
evrenselgzt,medyatavacom,0.18694926610955892
evrenselgzt,Hurriyet,0.1576252544279953
evrenselgzt,Sabah,0.16833335440397476
evrenselgzt,trthaber,0.17825762651866647
evrenselgzt,bugun,0.16478084425846093
evrenselgzt,ulusalkanalcom,0.16983147700982312
evrenselgzt,ozgurgundemweb,0.4505700855435143
evrenselgzt,milligazetecom,0.06455123432040781
evrenselgzt,imc_televizyonu,0.4896079596455075
evrenselgzt,bbcturkce,0.4562763119634888
evrenselgzt,zamancomtr,0.22353000670046397
evrenselgzt,turkiyegazetesi,0.04558555947377743
evrenselgzt,BirGun_Gazetesi,0.6653939999241457
evrenselgzt,Taraf_Medya,0.16373784750755382
evrenselgzt,zaytung,0.11015942047307804
evrenselgzt,postacomtr,0.09828071049727691
evrenselgzt,milliyet,0.26370118459146136
evrenselgzt,t24comtr,0.39650311634786783
evrenselgzt,ihacomtr,0.1323215211317463
evrenselgzt,radikal,0.5799820478134995
evrenselgzt,HaberMynet,0.08041194606092979
evrenselgzt,dhainternet,0.3311988773562245
evrenselgzt,Cihan_Haber,0.27880251330611006
evrenselgzt,evrenselgzt,1.0
evrenselgzt,ntv,0.09254857836382255
evrenselgzt,yurtgazetesi,0.2541078110300827
evrenselgzt,SozcuGazetesi,0.08350798583507986
ntv,tvahaber,0.14048204354572066
ntv,stargazete,0.2461660589353944
ntv,SHaberTV,0.05210862963638831
ntv,AkitGazetem,0.09839134979950383
ntv,Haber7,0.11979232366433001
ntv,Haberturk,0.30732300434206417
ntv,Vatan,0.08723527061226302
ntv,cnnturk,0.40408673661072264
ntv,AydinlikGazete,0.06089509750824691
ntv,yenisafak,0.10713308542048826
ntv,Halk_TV,0.015441934937570243
ntv,Aksam,0.17385663544908653
ntv,cumhuriyetgzt,0.43437333333333333
ntv,medyatavacom,0.11086243624393552
ntv,Hurriyet,0.3574595466533582
ntv,Sabah,0.19569269610561213
ntv,trthaber,0.14517214559884867
ntv,bugun,0.09216859103599871
ntv,ulusalkanalcom,0.046180456595874324
ntv,ozgurgundemweb,0.1142993900268781
ntv,milligazetecom,0.08205891899116025
ntv,imc_televizyonu,0.1493894453686334
ntv,bbcturkce,0.22630322673500325
ntv,zamancomtr,0.10882805620258647
ntv,turkiyegazetesi,0.06300822826594528
ntv,BirGun_Gazetesi,0.10211667625263218
ntv,Taraf_Medya,0.2786254507786689
ntv,zaytung,0.5131800712436283
ntv,postacomtr,0.053874630690919446
ntv,milliyet,0.25047897285789317
ntv,t24comtr,0.18570332596236291
ntv,ihacomtr,0.12634819400000735
ntv,radikal,0.1246259035727348
ntv,HaberMynet,0.07411468143525156
ntv,dhainternet,0.15452288071466877
ntv,Cihan_Haber,0.08792280990423405
ntv,evrenselgzt,0.09254857836382255
ntv,ntv,1.0
ntv,yurtgazetesi,0.06889380875248449
ntv,SozcuGazetesi,0.05040832550408326
yurtgazetesi,tvahaber,0.18336787454819384
yurtgazetesi,stargazete,0.18083563804579245
yurtgazetesi,SHaberTV,0.20052766715943895
yurtgazetesi,AkitGazetem,0.07514315582531089
yurtgazetesi,Haber7,0.17785071121893944
yurtgazetesi,Haberturk,0.1972315157345254
yurtgazetesi,Vatan,0.22190649558229367
yurtgazetesi,cnnturk,0.17647849367294538
yurtgazetesi,AydinlikGazete,0.6191035316918594
yurtgazetesi,yenisafak,0.18129540165656366
yurtgazetesi,Halk_TV,0.15404985143103475
yurtgazetesi,Aksam,0.15192711685776328
yurtgazetesi,cumhuriyetgzt,0.05061333333333334
yurtgazetesi,medyatavacom,0.24385154586672514
yurtgazetesi,Hurriyet,0.1740452831790178
yurtgazetesi,Sabah,0.2277668927760527
yurtgazetesi,trthaber,0.24980017966147253
yurtgazetesi,bugun,0.2569654187031837
yurtgazetesi,ulusalkanalcom,0.46661762521485106
yurtgazetesi,ozgurgundemweb,0.10249266682212595
yurtgazetesi,milligazetecom,0.08030242281917635
yurtgazetesi,imc_televizyonu,0.1511349087899729
yurtgazetesi,bbcturkce,0.4527822771737977
yurtgazetesi,zamancomtr,0.3008127205981171
yurtgazetesi,turkiyegazetesi,0.059369112603255884
yurtgazetesi,BirGun_Gazetesi,0.5106629791267321
yurtgazetesi,Taraf_Medya,0.1531083556731293
yurtgazetesi,zaytung,0.09035415944602021
yurtgazetesi,postacomtr,0.12661517103904887
yurtgazetesi,milliyet,0.34773690204205776
yurtgazetesi,t24comtr,0.32588044731462684
yurtgazetesi,ihacomtr,0.18369324571889345
yurtgazetesi,radikal,0.4604709394031561
yurtgazetesi,HaberMynet,0.10042825147826413
yurtgazetesi,dhainternet,0.39173981623602144
yurtgazetesi,Cihan_Haber,0.35455555005411066
yurtgazetesi,evrenselgzt,0.2541078110300827
yurtgazetesi,ntv,0.06889380875248449
yurtgazetesi,yurtgazetesi,1.0
yurtgazetesi,SozcuGazetesi,0.19971814699718146
SozcuGazetesi,tvahaber,0.07273975572739756
SozcuGazetesi,stargazete,0.07339018573390185
SozcuGazetesi,SHaberTV,0.082387800823878
SozcuGazetesi,AkitGazetem,0.0215364602153646
SozcuGazetesi,Haber7,0.061646310616463106
SozcuGazetesi,Haberturk,0.10952518609525186
SozcuGazetesi,Vatan,0.10547806605478066
SozcuGazetesi,cnnturk,0.11660764616607647
SozcuGazetesi,AydinlikGazete,0.26494182264941823
SozcuGazetesi,yenisafak,0.06735564067355641
SozcuGazetesi,Halk_TV,0.09510732095107322
SozcuGazetesi,Aksam,0.06930693069306931
SozcuGazetesi,cumhuriyetgzt,0.0172002601720026
SozcuGazetesi,medyatavacom,0.14385343643853438
SozcuGazetesi,Hurriyet,0.1308809713088097
SozcuGazetesi,Sabah,0.12181108621811086
SozcuGazetesi,trthaber,0.1197513911975139
SozcuGazetesi,bugun,0.12369010623690106
SozcuGazetesi,ulusalkanalcom,0.24383898243838983
SozcuGazetesi,ozgurgundemweb,0.016911180169111802
SozcuGazetesi,milligazetecom,0.017417070174170702
SozcuGazetesi,imc_televizyonu,0.04209727542097275
SozcuGazetesi,bbcturkce,0.2922237479222375
SozcuGazetesi,zamancomtr,0.15382669653826697
SozcuGazetesi,turkiyegazetesi,0.023885235238852352
SozcuGazetesi,BirGun_Gazetesi,0.22215798222157981
SozcuGazetesi,Taraf_Medya,0.08773578087735781
SozcuGazetesi,zaytung,0.056370600563706005
SozcuGazetesi,postacomtr,0.056840355568403556
SozcuGazetesi,milliyet,0.20448796704487968
SozcuGazetesi,t24comtr,0.1407096914070969
SozcuGazetesi,ihacomtr,0.07498012574980126
SozcuGazetesi,radikal,0.2559080725590807
SozcuGazetesi,HaberMynet,0.05561176555611765
SozcuGazetesi,dhainternet,0.20734263207342632
SozcuGazetesi,Cihan_Haber,0.1800968418009684
SozcuGazetesi,evrenselgzt,0.08350798583507986
SozcuGazetesi,ntv,0.05040832550408326
SozcuGazetesi,yurtgazetesi,0.19971814699718146
SozcuGazetesi,SozcuGazetesi,1.0
